time,x,y,S1,S2,S3,S4
1.92,0.0,0.3,0.0014300537061409787,-0.005338942085262851,0.00841564274354633,-0.01250713181513562
1.92,0.1,0.3,0.011366299889493153,-0.0021544328457295207,0.004724197308497246,0.022034355350911146
1.92,0.2,0.3,0.03641868237856163,0.0037091606799166477,-0.0012409943290333314,0.10259521298084337
1.92,0.3,0.3,0.0802454092246649,0.013027514259691703,-0.010226680425540993,0.24069630226429736
1.92,0.4,0.3,0.12815857518879678,0.0229777131009699,-0.019684439244116753,0.39095948140035264
1.92,0.5,0.3,0.14979257726631534,0.027662611725245916,-0.024251376817288443,0.4593863614258238
1.92,0.6,0.3,0.12841081038908753,0.023840273906144748,-0.020984581070679274,0.3941931742530669
1.92,0.7,0.3,0.08076572923129734,0.0148068232213279,-0.012908642870332733,0.24736682259865025
1.92,0.8,0.3,0.03723976797603929,0.0065169844320771084,-0.0054732271892820004,0.1131215968138281
1.92,0.9,0.3,0.012539733885423732,0.001858319418114942,-0.0013242274881251077,0.03707795540281465
1.92,1.0,0.3,0.0030295711001644718,0.0001308483383548374,0.00017101995196608778,0.007998837927346276
1.92,0.0,0.4,0.003298003658658724,-0.004973919966845666,0.008082262826059663,-0.006717986490098689
1.92,0.1,0.4,0.01885751668827101,-0.0006905042970347853,0.0033871267638564805,0.045251250016036075
1.92,0.2,0.4,0.05848336275987032,0.008021022282051274,-0.005179197560453935,0.1709784159903582
1.92,0.3,0.4,0.12797650028894914,0.02235508852974518,-0.018745957069159165,0.38862529314236893
1.92,0.4,0.4,0.20399250592047924,0.03779709744791675,-0.03321959558749956,0.6259851970799672
1.92,0.5,0.4,0.2382805662590001,0.04495483971749094,-0.04004508896810961,0.7336297360644474
1.92,0.6,0.4,0.20424474713746438,0.03865965983741115,-0.034519744538774,0.6292188893567445
1.92,0.7,0.4,0.12849681751905512,0.024134381706794078,-0.021427890356736107,0.3952957755565004
1.92,0.8,0.4,0.05930444582264874,0.01082884284457986,-0.009411433109680432,0.18150479488857182
1.92,0.9,0.4,0.02003095313451459,0.0033222538269766463,-0.0026613062202696185,0.06029488533437991
1.92,1.0,0.4,0.004897520615561682,0.0004958818222569315,-0.00016238051376468715,0.013788035299517113
1.92,0.0,0.5,0.0041390901195830655,-0.004809563997401714,0.007932161965165222,-0.004111275508045818
1.92,0.1,0.5,0.022230632972937054,-3.133521362530501e-05,0.0027850869846469993,0.055705270317851587
1.92,0.2,0.5,0.06841857051135744,0.009962543605930284,-0.006952466551297959,0.20176975743768194
1.92,0.3,0.5,0.1494686924896872,0.026555058457888792,-0.02258195065951227,0.45523421723439794
1.92,0.4,0.5,0.2381387676257534,0.04446993425043237,-0.03931418945472148,0.7318118527417301
1.92,0.5,0.5,0.2781246521610936,0.05274112558081276,-0.047156620596680084,0.8571151337248256
1.92,0.6,0.5,0.23839100326316467,0.045332483690122306,-0.0406143107330399,0.7350454935473104
1.92,0.7,0.5,0.149989018513014,0.02833436900384454,-0.025263920229015916,0.4619047369928141
1.92,0.8,0.5,0.06923965923809591,0.012770374447728236,-0.011184718896998904,0.2122961574754234
1.92,0.9,0.5,0.023404075435875,0.003981424494705683,-0.0032633531241910104,0.07074890506025859
1.92,1.0,0.5,0.005738618757140445,0.0006602496552898062,-0.0003125052958454919,0.016394766845160974
1.92,0.0,0.6,0.003298003658658724,-0.004973919966845666,0.008082262826059663,-0.006717986490098689
1.92,0.1,0.6,0.01885751668827101,-0.0006905042970347853,0.0033871267638564805,0.045251250016036075
1.92,0.2,0.6,0.05848336275987032,0.008021022282051274,-0.005179197560453935,0.1709784159903582
1.92,0.3,0.6,0.12797650028894914,0.02235508852974518,-0.018745957069159165,0.38862529314236893
1.92,0.4,0.6,0.20399250592047924,0.03779709744791675,-0.03321959558749956,0.6259851970799672
1.92,0.5,0.6,0.2382805662590001,0.04495483971749094,-0.04004508896810961,0.7336297360644474
1.92,0.6,0.6,0.20424474713746438,0.03865965983741115,-0.034519744538774,0.6292188893567445
1.92,0.7,0.6,0.12849681751905512,0.024134381706794078,-0.021427890356736107,0.3952957755565004
1.92,0.8,0.6,0.05930444582264874,0.01082884284457986,-0.009411433109680432,0.18150479488857182
1.92,0.9,0.6,0.02003095313451459,0.0033222538269766463,-0.0026613062202696185,0.06029488533437991
1.92,1.0,0.6,0.004897520615561682,0.0004958818222569315,-0.00016238051376468715,0.013788035299517113
1.92,0.0,0.7,0.0014300537061409818,-0.005338942085262849,0.008415642743546328,-0.01250713181513561
1.92,0.1,0.7,0.011366299889493161,-0.0021544328457295185,0.004724197308497244,0.022034355350911163
1.92,0.2,0.7,0.03641868237856163,0.0037091606799166486,-0.0012409943290333306,0.10259521298084343
1.92,0.3,0.7,0.08024540922466494,0.013027514259691713,-0.010226680425540998,0.2406963022642975
1.92,0.4,0.7,0.12815857518879684,0.02297771310096991,-0.019684439244116766,0.3909594814003528
1.92,0.5,0.7,0.1497925772663154,0.027662611725245922,-0.024251376817288443,0.45938636142582395
1.92,0.6,0.7,0.12841081038908758,0.02384027390614476,-0.020984581070679287,0.394193174253067
1.92,0.7,0.7,0.08076572923129738,0.014806823221327906,-0.012908642870332738,0.24736682259865037
1.92,0.8,0.7,0.03723976797603931,0.006516984432077113,-0.005473227189282009,0.11312159681382815
1.92,0.9,0.7,0.012539733885423739,0.001858319418114943,-0.0013242274881251096,0.03707795540281467
1.92,1.0,0.7,0.0030295711001644744,0.00013084833835483778,0.00017101995196608762,0.007998837927346287
1.92,0.0,0.8,-0.00027595645937744467,-0.005672346549961152,0.008720172720240001,-0.017794469688658332
1.92,0.1,0.8,0.004524549348934398,-0.0034914362665944875,0.005945337515946911,0.0008303002564082488
1.92,0.2,0.8,0.01626695412322355,-0.0002288673743288366,0.0023557702420339754,0.0401406398445275
1.92,0.3,0.8,0.036652472123289495,0.004508635997951909,-0.0024460388062482906,0.10559239541285147
1.92,0.4,0.8,0.05889922443262602,0.009443130347164288,-0.007322747449848408,0.1763098337927128
1.92,0.5,0.8,0.0689762333520591,0.011869560327733744,-0.009826913265102731,0.20891906349752484
1.92,0.6,0.8,0.05915146007003731,0.01030567978685423,-0.008622868728166824,0.1795434745982931
1.92,0.7,0.8,0.037172786465961866,0.006287934680318735,-0.005127984454565584,0.11226289460767648
1.92,0.8,0.8,0.017088028040046804,0.002578944514242705,-0.0018764386970283376,0.05066700311392128
1.92,0.9,0.8,0.005697991811872345,0.0005213234417365035,-0.00010310259289110344,0.01587393499881526
1.92,1.0,0.8,0.001323566161485568,-0.00020253448158919,0.00047551258394120066,0.00271157324048529
1.92,0.0,0.9,-0.0012446291154411065,-0.005861630446021309,0.008893036230101136,-0.02079655453236064
1.92,0.1,0.9,0.0006397847009600392,-0.004250599072465795,0.006638716146823377,-0.01120942834289847
1.92,0.2,0.9,0.004824743921407663,-0.0024648853638645054,0.0043980096923186204,0.004678790707284409
1.92,0.3,0.9,0.011900281319260773,-0.0003284011196463386,0.0019718126469136323,0.028880045014489007
1.92,0.4,0.9,0.019573563871931043,0.0017581433263160607,-0.0003037134625205293,0.05443111230877771
1.92,0.5,0.9,0.023088490386111982,0.002902232410908139,-0.0016366875527860638,0.06670306682857072
1.92,0.6,0.9,0.019825805088916158,0.002620705715810467,-0.001603862413794966,0.0576648045855551
1.92,0.7,0.9,0.012420586953098464,0.0014508775232785227,-0.0007100858429953644,0.03555047653336018
1.92,0.8,0.9,0.005645823854925287,0.00034292810902659184,0.00016579362854439767,0.015205153400741352
1.92,0.9,0.9,0.0018132359571188697,-0.00023782199522794594,0.0005902397560586363,0.003834243743793102
1.92,1.0,0.9,0.00035489081328161237,-0.00039183683277174957,0.0006484161274987151,-0.00029057985510767137
1.92,0.0,1.0,-0.0016183952265717044,-0.005934671386951716,0.008959751465976547,-0.021954950638982743
1.92,0.1,1.0,-0.0008591785949244269,-0.004543522754656041,0.006906258939291115,-0.015855046443860377
1.92,0.2,1.0,0.00040969132575278857,-0.0033276695007435023,0.005186027572105314,-0.009004402897391274
1.92,0.3,1.0,0.0023494803451995323,-0.0021948216420335743,0.0036765072593896862,-0.000719976918049954
1.92,0.4,1.0,0.00439950440771004,-0.0012071548919569551,0.002404614946938788,0.007403430427569215
1.92,0.5,1.0,0.005382406762109335,-0.0005578686420610393,0.0015235629785138424,0.011828096767127406
1.92,0.6,1.0,0.004651745624695158,-0.000344592502462549,0.0011044659956643515,0.010637122704346606
1.92,0.7,1.0,0.0028697972225711042,-0.00041551977003488394,0.0009945643000502206,0.005950527211546097
1.92,0.8,1.0,0.0012307712592704153,-0.0005198560278524031,0.0009538115083310892,0.0015219597960656874
1.92,0.9,1.0,0.00031426386801351844,-0.0005307630463250513,0.0008578188304531025,-0.0008114117014533665
1.92,1.0,1.0,-1.8877832548210618e-05,-0.0004648809633340276,0.0007151286743963034,-0.0014489808965008426
2.0,0.0,0.0,-0.00118169344162521,-0.005041385422830028,0.007825190734228523,-0.01890874024712166
2.0,0.1,0.0,-0.0005194869075238563,-0.003848182176589869,0.006023495341913102,-0.013482529205716581
2.0,0.2,0.0,0.0006731315414057987,-0.0027870847764175943,0.004500777136772998,-0.007156358655493887
2.0,0.3,0.0,0.00255255821989941,-0.001775592747088915,0.0031470535833023924,0.0007199096468140443
2.0,0.4,0.0,0.004555016237837464,-0.0008829127045782434,0.0019976200016237626,0.00852560310728474
2.0,0.5,0.0,0.005501504224152094,-0.00030706549814773403,0.0012106668535322757,0.012702641076862977
2.0,0.6,0.0,0.0047440252782341265,-0.00014966992849552307,0.0008617383472440369,0.011318360758396331
2.0,0.7,0.0,0.002942440621465085,-0.00026305318542129373,0.0008039604707884888,0.006480846912072393
2.0,0.8,0.0,0.0012883800830110108,-0.00040023376114351513,0.0008032797878524631,0.0019346645045383321
2.0,0.9,0.0,0.00035979317190088563,-0.00043703653344905725,0.000739244776691508,-0.0004901932666199901
2.0,1.0,0.0,1.685165694450495e-05,-0.0003916548508710934,0.0006222339627684799,-0.001198894775500006
2.0,0.0,0.1,-0.0008083118395231159,-0.004968671974618049,0.007759253705947895,-0.017750230580955696
2.0,0.1,0.1,0.0009779321376348752,-0.0035565727053473682,0.005759070149151062,-0.008836453675926956
2.0,0.2,0.1,0.005083638100639732,-0.0019281721713452099,0.0037219418388749824,0.0065281899858216155
2.0,0.3,0.1,0.012093524187439773,8.24506086511279e-05,0.001462226723204653,0.030322855478185282
2.0,0.4,0.1,0.0197134522528988,0.002069079068363651,-0.0006791494028791187,0.05555794064682417
2.0,0.5,0.1,0.023189357433712927,0.003137509096165892,-0.0019127591432146038,0.06758304387906376
2.0,0.6,0.1,0.019902461293295457,0.0028023218444463713,-0.001815031057258844,0.05835069829793576
2.0,0.7,0.1,0.012483397596862914,0.0015949700309895937,-0.000880827768395056,0.03608372924121798
2.0,0.8,0.1,0.0056988866422449415,0.0004586788439288674,2.4444489954448715e-05,0.015619213145853817
2.0,0.9,0.1,0.001857219671691008,-0.0001454117708986465,0.0004747883600313362,0.004155915780025362
2.0,1.0,0.1,0.00039023559650882655,-0.00031893896013690596,0.0005562988408633823,-4.038036759818108e-05
2.0,0.0,0.2,0.0001593641356225096,-0.004780235936912073,0.007588400431431619,-0.014747842094892175
2.0,0.1,0.2,0.004858697262181212,-0.002800817316798536,0.0050737726592389966,0.0032044665738218563
2.0,0.2,0.2,0.016514067740292095,0.0002978127628406604,0.0017034980035890651,0.04199355422752796
2.0,0.3,0.2,0.036820230921213996,0.0048977832897861735,-0.002904148075894625,0.10704280569629453
2.0,0.4,0.2,0.05899862146839233,0.009719579698032037,-0.007616389508224136,0.17744872352428823
2.0,0.5,0.2,0.069029854594177,0.0120645980760102,-0.010007548196758304,0.20981312308376326
2.0,0.6,0.2,0.05918762641269327,0.01045281120170066,-0.00875224720045096,0.18024143680246993
2.0,0.7,0.2,0.03721011098531746,0.006410320408931589,-0.005247243094784057,0.11280373821981707
2.0,0.8,0.2,0.0171293112625425,0.002684662298320766,-0.001993992928301559,0.051084577279229756
2.0,0.9,0.2,0.005737977341605956,0.0006103283263422769,-0.00021047790598259974,0.01619680251291845
2.0,1.0,0.2,0.0013579132069799628,-0.00013048670541795557,0.0003854114560872899,0.002962066770624758
2.0,0.0,0.3,0.0018636166548540217,-0.004448329969308912,0.007287423550692058,-0.009459988664673628
2.0,0.1,0.3,0.011693402781654823,-0.0014698130695768342,0.0038668612270522187,0.02441062039167553
2.0,0.2,0.3,0.03664504789311735,0.004218169701610415,-0.0018513545405179905,0.10445430830101407
2.0,0.3,0.3,0.08036828448521165,0.013378435185385291,-0.010594125495480963,0.24216008913236078
2.0,0.4,0.3,0.1281866620856664,0.02319342843090139,-0.019834035607776874,0.39211962359633
2.0,0.5,0.3,0.1497629877341818,0.02778677912692028,-0.024263925161108722,0.460305212144536
2.0,0.6,0.3,0.12837566610670825,0.023926669727190136,-0.020969910845126692,0.3949123811391112
2.0,0.7,0.3,0.08075816944536193,0.014890981171445777,-0.012937235173131697,0.24792104078517915
2.0,0.8,0.3,0.03726030133076935,0.00660502958379955,-0.005548866548199818,0.11354535059034203
2.0,0.9,0.3,0.01257267630421362,0.0019413262457487583,-0.0014173755241233994,0.03740292623707179
2.0,1.0,0.3,0.003062161753423736,0.00020140060265002257,8.446677923201725e-05,0.008249856806948024
2.0,0.0,0.4,0.0037296437709071137,-0.00408494444695412,0.006957925742077722,-0.003670264952853425
2.0,0.1,0.4,0.019176906476601207,-1.245404609215425e-05,0.00254537210501162,0.04762981359311913
2.0,0.2,0.4,0.05868700975256497,0.008510681419343693,-0.00574366653513907,0.17284428014305853
2.0,0.3,0.4,0.12805023013721437,0.022664151090486723,-0.019014125621566954,0.3901037171332444
2.0,0.4,0.4,0.2039425139915406,0.037946312943651146,-0.033211471230047356,0.6271686065401945
2.0,0.5,0.4,0.23815986901112376,0.04500141071790813,-0.03987359739647616,0.734575735955793
2.0,0.6,0.4,0.20413152303193727,0.03867955571973387,-0.034347352884427085,0.629961364191306
2.0,0.7,0.4,0.1284401126620881,0.02417668326503327,-0.021357210492349486,0.3958646353775374
2.0,0.8,0.4,0.05930226085275472,0.010897538859010616,-0.009441180449196432,0.1819353176906506
2.0,0.9,0.4,0.02005618153667115,0.003398690117254683,-0.002738872043180066,0.06062214942388533
2.0,1.0,0.4,0.004928187946217758,0.0005647959176249399,-0.00024504857450530925,0.014039624783367712
2.0,0.0,0.5,0.0045698656755016435,-0.003921324811633664,0.0068095715505635136,-0.0010632935619070642
2.0,0.1,0.5,0.02254655047174205,0.0006437572775150926,0.0019503466624921128,0.058084869376022655
2.0,0.2,0.5,0.06861198847066463,0.010443491402812722,-0.007496273211415597,0.2036386719927219
2.0,0.3,0.5,0.14952029472336453,0.026845275695189533,-0.022805422635351447,0.45671923921114893
2.0,0.4,0.5,0.23805361694090102,0.04458920476592121,-0.03923504347784298,0.7330057329877171
2.0,0.5,0.5,0.2779629308242949,0.052752756725781134,-0.046902261991606874,0.8580733603894427
2.0,0.6,0.5,0.23824262188520193,0.04532243626958982,-0.04037090117006981,0.7357984462658989
2.0,0.7,0.5,0.14991018470286963,0.028357823161043984,-0.02514853873003208,0.4624801909722978
2.0,0.8,0.5,0.0692272444669012,0.012830357709394703,-0.011193801784234255,0.2127297286696098
2.0,0.9,0.5,0.02342583055116679,0.004054902920655902,-0.0033339039027294793,0.07107720531511924
2.0,1.0,0.5,0.005768419766213897,0.0007284258996544282,-0.0003934238418107258,0.01664661541194026
2.0,0.0,0.6,0.0037296437709071137,-0.00408494444695412,0.006957925742077722,-0.003670264952853425
2.0,0.1,0.6,0.019176906476601207,-1.245404609215425e-05,0.00254537210501162,0.04762981359311913
2.0,0.2,0.6,0.05868700975256497,0.008510681419343693,-0.00574366653513907,0.17284428014305853
2.0,0.3,0.6,0.12805023013721437,0.022664151090486723,-0.019014125621566954,0.3901037171332444
2.0,0.4,0.6,0.2039425139915406,0.037946312943651146,-0.033211471230047356,0.6271686065401945
2.0,0.5,0.6,0.23815986901112376,0.04500141071790813,-0.03987359739647616,0.734575735955793
2.0,0.6,0.6,0.20413152303193727,0.03867955571973387,-0.034347352884427085,0.629961364191306
2.0,0.7,0.6,0.1284401126620881,0.02417668326503327,-0.021357210492349486,0.3958646353775374
2.0,0.8,0.6,0.05930226085275472,0.010897538859010616,-0.009441180449196432,0.1819353176906506
2.0,0.9,0.6,0.02005618153667115,0.003398690117254683,-0.002738872043180066,0.06062214942388533
2.0,1.0,0.6,0.004928187946217758,0.0005647959176249399,-0.00024504857450530925,0.014039624783367712
2.0,0.0,0.7,0.0018636166548540248,-0.00444832996930891,0.0072874235506920565,-0.009459988664673617
2.0,0.1,0.7,0.011693402781654831,-0.001469813069576832,0.0038668612270522165,0.024410620391675547
2.0,0.2,0.7,0.03664504789311735,0.0042181697016104155,-0.0018513545405179884,0.10445430830101413
2.0,0.3,0.7,0.08036828448521169,0.013378435185385302,-0.010594125495480968,0.24216008913236092
2.0,0.4,0.7,0.12818666208566645,0.0231934284309014,-0.019834035607776888,0.3921196235963301
2.0,0.5,0.7,0.14976298773418187,0.027786779126920288,-0.024263925161108722,0.4603052121445362
2.0,0.6,0.7,0.1283756661067083,0.02392666972719015,-0.020969910845126703,0.3949123811391113
2.0,0.7,0.7,0.08075816944536197,0.014890981171445782,-0.012937235173131702,0.24792104078517926
2.0,0.8,0.7,0.03726030133076937,0.006605029583799553,-0.005548866548199827,0.11354535059034208
2.0,0.9,0.7,0.012572676304213626,0.0019413262457487594,-0.0014173755241234014,0.03740292623707181
2.0,1.0,0.7,0.0030621617534237386,0.00020140060265002292,8.446677923201702e-05,0.008249856806948034
2.0,0.0,0.8,0.00015936413562250834,-0.004780235936912074,0.007588400431431621,-0.014747842094892178
2.0,0.1,0.8,0.004858697262181207,-0.0028008173167985368,0.005073772659238997,0.0032044665738218373
2.0,0.2,0.8,0.016514067740292085,0.0002978127628406591,0.0017034980035890693,0.04199355422752793
2.0,0.3,0.8,0.03682023092121397,0.004897783289786171,-0.0029041480758946157,0.10704280569629447
2.0,0.4,0.8,0.05899862146839229,0.00971957969803203,-0.007616389508224126,0.17744872352428814
2.0,0.5,0.8,0.06902985459417699,0.01206459807601019,-0.010007548196758297,0.20981312308376315
2.0,0.6,0.8,0.059187626412693234,0.010452811201700654,-0.008752247200450954,0.18024143680246985
2.0,0.7,0.8,0.03721011098531744,0.006410320408931589,-0.005247243094784056,0.112803738219817
2.0,0.8,0.8,0.017129311262542492,0.0026846622983207643,-0.001993992928301559,0.05108457727922974
2.0,0.9,0.8,0.00573797734160595,0.0006103283263422758,-0.00021047790598259898,0.01619680251291843
2.0,1.0,0.8,0.0013579132069799617,-0.00013048670541795563,0.00038541145608728973,0.0029620667706247547
2.0,0.0,0.9,-0.0008083118395231159,-0.004968671974618049,0.007759253705947895,-0.017750230580955696
2.0,0.1,0.9,0.0009779321376348752,-0.0035565727053473682,0.005759070149151062,-0.008836453675926956
2.0,0.2,0.9,0.005083638100639732,-0.0019281721713452099,0.0037219418388749824,0.0065281899858216155
2.0,0.3,0.9,0.012093524187439773,8.24506086511279e-05,0.001462226723204653,0.030322855478185282
2.0,0.4,0.9,0.0197134522528988,0.002069079068363651,-0.0006791494028791187,0.05555794064682417
2.0,0.5,0.9,0.023189357433712927,0.003137509096165892,-0.0019127591432146038,0.06758304387906376
2.0,0.6,0.9,0.019902461293295457,0.0028023218444463713,-0.001815031057258844,0.05835069829793576
2.0,0.7,0.9,0.012483397596862914,0.0015949700309895937,-0.000880827768395056,0.03608372924121798
2.0,0.8,0.9,0.0056988866422449415,0.0004586788439288674,2.4444489954448715e-05,0.015619213145853817
2.0,0.9,0.9,0.001857219671691008,-0.0001454117708986465,0.0004747883600313362,0.004155915780025362
2.0,1.0,0.9,0.00039023559650882655,-0.00031893896013690596,0.0005562988408633823,-4.038036759818108e-05
2.0,0.0,1.0,-0.00118169344162521,-0.005041385422830028,0.007825190734228523,-0.01890874024712166
2.0,0.1,1.0,-0.0005194869075238563,-0.003848182176589869,0.006023495341913102,-0.013482529205716581
2.0,0.2,1.0,0.0006731315414057987,-0.0027870847764175943,0.004500777136772998,-0.007156358655493887
2.0,0.3,1.0,0.00255255821989941,-0.001775592747088915,0.0031470535833023924,0.0007199096468140443
2.0,0.4,1.0,0.004555016237837464,-0.0008829127045782434,0.0019976200016237626,0.00852560310728474
2.0,0.5,1.0,0.005501504224152094,-0.00030706549814773403,0.0012106668535322757,0.012702641076862977
2.0,0.6,1.0,0.0047440252782341265,-0.00014966992849552307,0.0008617383472440369,0.011318360758396331
2.0,0.7,1.0,0.002942440621465085,-0.00026305318542129373,0.0008039604707884888,0.006480846912072393
2.0,0.8,1.0,0.0012883800830110108,-0.00040023376114351513,0.0008032797878524631,0.0019346645045383321
2.0,0.9,1.0,0.00035979317190088563,-0.00043703653344905725,0.000739244776691508,-0.0004901932666199901
2.0,1.0,1.0,1.685165694450495e-05,-0.0003916548508710934,0.0006222339627684799,-0.001198894775500006
2.08,0.0,0.0,-0.0008295540268611471,-0.0042911697062395955,0.0068108577299527615,-0.016250837796740667
2.08,0.1,0.0,-0.00024560654098386376,-0.0032642288798157516,0.0052342568464257425,-0.011412520228024232
2.08,0.2,0.0,0.0008854422338875272,-0.0023331515226187967,0.0038880722375653435,-0.005544158368283471
2.08,0.3,0.0,0.0027160497547595087,-0.0014236659287212923,0.002673550057157398,0.0019756477437746067
2.08,0.4,0.0,0.004679993714163421,-0.0006108545607309854,0.00163350465000735,0.009503763103856666
2.08,0.5,0.0,0.005597046771136321,-9.6727427082663e-05,0.0009306362899531842,0.01346457370653011
2.08,0.6,0.0,0.004818013235535801,1.377970002369353e-05,0.0006444821914428407,0.011911789575535556
2.08,0.7,0.0,0.0030007516674248,-0.00013516544161309575,0.0006333975027979589,0.006942955622694054
2.08,0.8,0.0,0.0013347113777906331,-0.0002998437842702536,0.0006686274225615895,0.002294480241524276
2.08,0.9,0.0,0.0003964653108337918,-0.00035834596455960166,0.0006332116482944576,-0.00021001520556656337
2.08,1.0,0.0,4.565289322826395e-05,-0.00033016251456516115,0.0005391775241881077,-0.000980709853793124
2.08,0.0,0.1,-0.00045651392125682584,-0.004218750256099336,0.006745597727335306,-0.015092301252863066
2.08,0.1,0.1,0.001250440941668264,-0.0029737989917919478,0.004972544244246216,-0.006766335570466203
2.08,0.2,0.1,0.005291910688059795,-0.0014777138992140848,0.003117226311601797,0.00814071813740671
2.08,0.3,0.1,0.01224827967926492,0.00042685839337418475,0.00100600928400127,0.0315792964257491
2.08,0.4,0.1,0.01982455183376644,0.0023291937564305074,-0.00101580664025426,0.05653722626917743
2.08,0.5,0.1,0.023268706408025083,0.0033339110883128667,-0.002160750267725715,0.06834629019015537
2.08,0.6,0.1,0.019962571355138816,0.0029538280171851864,-0.002004829098818768,0.05894525274085632
2.08,0.7,0.1,0.012532974434569568,0.001715341407986161,-0.0010341097939031755,0.036546548851252685
2.08,0.8,0.1,0.005741179831962898,0.0005555938391344564,-0.00010221850340195532,0.01597935674721444
2.08,0.9,0.1,0.0018925191148574535,-6.790264174895403e-05,0.0003714721674259438,0.004436199473922623
2.08,1.0,0.1,0.00041869508637004346,-0.00025774120197944963,0.00047391880933616876,0.00017783114086856016
2.08,0.0,0.2,0.0005102766031518606,-0.004031075234534724,0.006576493531257948,-0.012089835376457367
2.08,0.1,0.2,0.005127653327387357,-0.0022211020036577633,0.004294277711045095,0.005274872563606438
2.08,0.2,0.2,0.016711875870785313,0.0007392656425366882,0.0011194859892417386,0.0436069349708469
2.08,0.3,0.2,0.03695234945021968,0.0052227098012446425,-0.0033155779612991255,0.10830108749174082
2.08,0.4,0.2,0.0590737538254027,0.009948740409441102,-0.007881881510577749,0.1784309225916499
2.08,0.5,0.2,0.06906723631144653,0.01222488274974061,-0.010172504144103036,0.21057977639099804
2.08,0.6,0.2,0.05921177039386893,0.010573364846315705,-0.008870883288148994,0.1808389108462705
2.08,0.7,0.2,0.03723704927534753,0.00651120842590739,-0.005355731803424081,0.11326839091987623
2.08,0.8,0.2,0.017161140834655492,0.0027725720020231283,-0.0020999530748812487,0.051445572987557614
2.08,0.9,0.2,0.005769725179205015,0.0006847809115983881,-0.0003067674870861924,0.016477377586064112
2.08,1.0,0.2,0.001385486500568998,-7.00519492261712e-05,0.0003047855999190645,0.0031803474268090547
2.08,0.0,0.3,0.0022129679608561695,-0.003700514205325152,0.006278608021345229,-0.006801862263449235
2.08,0.1,0.3,0.011956101036758468,-0.0008954824253162827,0.003099746207322245,0.026481533563745857
2.08,0.2,0.3,0.036824426105269786,0.004643761494306446,-0.0023989007697679332,0.10606918239601436
2.08,0.3,0.3,0.08046053420756916,0.01366905079608884,-0.010926672461400987,0.24342160615409095
2.08,0.4,0.3,0.1281984515456591,0.023368076056438727,-0.019974199805602885,0.3931069626283426
2.08,0.5,0.3,0.14972645571361384,0.027883452685981233,-0.024282636370534415,0.4610778564808093
2.08,0.6,0.3,0.12833646688699857,0.0239927089383313,-0.02096321651328663,0.39551498850692446
2.08,0.7,0.3,0.08074523823715153,0.014957557069367744,-0.012966839098987678,0.24838892681858402
2.08,0.8,0.3,0.03727369945362737,0.006677076881271133,-0.005618358380233414,0.11390783824217968
2.08,0.9,0.3,0.012598167872554092,0.0020103950733683868,-0.0015012866421622666,0.0376840125616218
2.08,1.0,0.3,0.0030881748809455803,0.00026049298634928277,6.927815580576649e-06,0.008468265679498304
2.08,0.0,0.4,0.004077287005783263,-0.003338597682975391,0.00595248789047796,-0.001011995435964315
2.08,0.1,0.4,0.019432753371027935,0.0005559799719043108,0.0017918137505480085,0.04970128252046946
2.08,0.2,0.4,0.058846207677935025,0.008918905389061853,-0.006251284799579233,0.174460790057371
2.08,0.3,0.4,0.1280988254284771,0.022917195925570198,-0.019260296504013567,0.3913687683629673
2.08,0.4,0.4,0.20388494811093494,0.03806127225780657,-0.03321440966041696,0.6281615712690103
2.08,0.5,0.4,0.23804240847876423,0.04502843598116937,-0.03973218370219068,0.7353549442230067
2.08,0.6,0.4,0.20402296763230732,0.03868590651856125,-0.03420343211898147,0.6305695977406891
2.08,0.7,0.4,0.12838352731672087,0.024205690142924365,-0.02130044201379205,0.3963360595986262
2.08,0.8,0.4,0.05929547893875513,0.010952218913581085,-0.009470743697810232,0.1822994414527522
2.08,0.9,0.4,0.020074821042812673,0.0034618615082983575,-0.002809225696702513,0.060903786949830126
2.08,1.0,0.4,0.004952492698745905,0.0006224179537170165,-0.0003192072453991914,0.014258170130944483
2.08,0.0,0.5,0.004916740877291209,-0.0031756389899921175,0.0058056533561751675,0.0015950405361358088
2.08,0.1,0.5,0.022799312964276123,0.0012095365117377691,0.0012028911533661906,0.0601565890472317
2.08,0.2,0.5,0.06876210022837,0.010843896277609186,-0.007985914122454422,0.20525592082187463
2.08,0.3,0.5,0.14954923459099984,0.027081405493309757,-0.02301270499407451,0.4579858881779577
2.08,0.4,0.5,0.23796482063069285,0.04467728639186264,-0.03917618910377506,0.7340012256389462
2.08,0.5,0.5,0.27780902964304127,0.05274842104477436,-0.04668874929626558,0.8588555259484202
2.08,0.6,0.5,0.23810283719915906,0.045301910828737246,-0.040165190881346305,0.736409213893567
2.08,0.7,0.5,0.1498339428006151,0.02836991314545076,-0.025052877382541954,0.4629532094355479
2.08,0.8,0.5,0.0692113756936446,0.012877217450744565,-0.011205385816147155,0.21309458945361348
2.08,0.9,0.5,0.023441384816093775,0.004115419426993917,-0.0033981540447650927,0.07135909406968936
2.08,1.0,0.5,0.005791954954741267,0.0007853856741785401,-0.0004660603260444817,0.016865223932499233
2.08,0.0,0.6,0.004077287005783263,-0.003338597682975391,0.00595248789047796,-0.001011995435964315
2.08,0.1,0.6,0.019432753371027935,0.0005559799719043108,0.0017918137505480085,0.04970128252046946
